id,latitude,longitude,date,grid_id
"56",33.058601,-104.17,2003-12-15,"2218"
"61",33.258999,-104.689,2003-12-15,"2218"
"63",33.292801,-104.784,2003-12-15,"2218"
"65",33.308399,-104.695,2003-12-15,"2218"
"70",33.339699,-104.623,2003-12-15,"2218"
"75",33.636299,-104.534,2003-12-15,"2218"
"76",33.641899,-104.55,2003-12-15,"2218"
"119",32.7216,-104.31,2004-02-19,"2219"
"352",32.720699,-104.322,2008-12-14,"2219"
"355",32.752102,-104.306,2008-12-14,"2219"
"356",32.752899,-104.336,2008-12-14,"2219"
"357",32.767601,-104.255,2008-12-14,"2219"
"360",32.799301,-104.283,2008-12-14,"2219"
"361",32.812302,-104.374,2008-12-14,"2219"
"363",32.850399,-104.382,2008-12-14,"2219"
"365",32.874199,-104.397,2008-12-14,"2219"
"367",32.913502,-104.298,2008-12-14,"2219"
"368",32.9277,-104.346,2008-12-14,"2219"
"372",32.9753,-104.374,2008-12-14,"2219"
"10",34.0508,-103.692,2001-04-22,"2305"
"11",34.236698,-103.594,2001-04-22,"2305"
"13",34.396,-103.841,2001-04-22,"2305"
"22",34.593102,-103.731,2001-02-24,"2305"
"88",34.000599,-103.134,2003-12-15,"2305"
"89",34.0303,-103.418,2003-12-15,"2305"
"92",34.0868,-103.192,2003-12-15,"2305"
"93",34.104698,-103.202,2003-12-15,"2305"
"96",34.2304,-103.545,2003-12-15,"2305"
"97",34.250401,-103.66,2003-12-15,"2305"
"98",34.3284,-103.15,2003-12-15,"2305"
"99",34.437698,-103.337,2003-12-15,"2305"
"100",34.521,-103.296,2003-12-15,"2305"
"101",34.604301,-103.306,2003-12-15,"2305"
"131",34.2258,-103.567,2004-02-19,"2305"
"132",34.2668,-103.76,2004-02-19,"2305"
"133",34.342499,-103.367,2004-02-19,"2305"
"134",34.412399,-103.945,2004-02-19,"2305"
"135",34.467499,-103.317,2004-02-19,"2305"
"136",34.626598,-103.586,2004-02-19,"2305"
"208",34.089401,-103.048,2006-01-01,"2305"
"213",34.2561,-103.679,2006-01-01,"2305"
"215",34.3423,-103.671,2006-01-01,"2305"
"217",34.460701,-103.033,2006-01-01,"2305"
"412",34.004501,-103.395,2008-12-14,"2305"
"413",34.0228,-103.218,2008-12-14,"2305"
"414",34.030602,-103.361,2008-12-14,"2305"
"417",34.0401,-103.4,2008-12-14,"2305"
"418",34.054401,-103.441,2008-12-14,"2305"
"420",34.088902,-103.362,2008-12-14,"2305"
"422",34.166302,-103.617,2008-12-14,"2305"
"423",34.169102,-103.385,2008-12-14,"2305"
"424",34.241199,-103.533,2008-12-14,"2305"
"425",34.2579,-103.541,2008-12-14,"2305"
"426",34.2757,-103.604,2008-12-14,"2305"
"428",34.2995,-103.595,2008-12-14,"2305"
"429",34.4506,-103.275,2008-12-14,"2305"
"430",34.476799,-103.297,2008-12-14,"2305"
"432",34.669498,-103.031,2008-12-14,"2305"
"55",33.029499,-103.088,2003-12-15,"2306"
"59",33.214802,-103.389,2003-12-15,"2306"
"62",33.2668,-103.374,2003-12-15,"2306"
"66",33.308399,-103.374,2003-12-15,"2306"
"67",33.318802,-103.28,2003-12-15,"2306"
"71",33.4548,-103.392,2003-12-15,"2306"
"72",33.472198,-103.584,2003-12-15,"2306"
"73",33.493999,-103.262,2003-12-15,"2306"
"74",33.605099,-103.233,2003-12-15,"2306"
"77",33.690899,-103.392,2003-12-15,"2306"
"79",33.719601,-103.493,2003-12-15,"2306"
"81",33.7612,-103.212,2003-12-15,"2306"
"82",33.804001,-103.053,2003-12-15,"2306"
"83",33.839199,-103.228,2003-12-15,"2306"
"85",33.947601,-103.392,2003-12-15,"2306"
"86",33.979801,-103.644,2003-12-15,"2306"
"87",33.995399,-103.322,2003-12-15,"2306"
"126",33.817699,-103.007,2004-02-19,"2306"
"127",33.899399,-103.552,2004-02-19,"2306"
"129",33.9827,-103.688,2004-02-19,"2306"
"191",33.7892,-103.232,2006-01-01,"2306"
"192",33.790901,-103.026,2006-01-01,"2306"
"199",33.831402,-103.02,2006-01-01,"2306"
"376",33.024101,-103.039,2008-12-14,"2306"
"377",33.075802,-103.057,2008-12-14,"2306"
"407",33.8372,-103.056,2008-12-14,"2306"
"14",32.0467,-103.581,2001-02-24,"2307"
"31",32.059502,-103.525,2003-12-15,"2307"
"32",32.137501,-103.514,2003-12-15,"2307"
"36",32.220798,-103.488,2003-12-15,"2307"
"37",32.2416,-103.858,2003-12-15,"2307"
"39",32.288399,-103.639,2003-12-15,"2307"
"42",32.356098,-103.139,2003-12-15,"2307"
"43",32.4081,-103.134,2003-12-15,"2307"
"44",32.460201,-103.145,2003-12-15,"2307"
"47",32.496601,-103.53,2003-12-15,"2307"
"48",32.553799,-103.811,2003-12-15,"2307"
"50",32.621498,-103.858,2003-12-15,"2307"
"52",32.652699,-103.707,2003-12-15,"2307"
"117",32.120499,-103.259,2004-02-19,"2307"
"246",32.688202,-103.028,2005-11-27,"2307"
"254",32.8489,-103.021,2005-11-27,"2307"
"9",34.037601,-102.138,2001-04-22,"2393"
"12",34.250401,-102.592,2001-04-22,"2393"
"21",34.049702,-102.436,2001-02-24,"2393"
"23",34.593102,-102.903,2001-02-24,"2393"
"90",34.068298,-102.265,2003-12-15,"2393"
"91",34.069401,-102.709,2003-12-15,"2393"
"95",34.224899,-102.914,2003-12-15,"2393"
"102",34.677101,-102.291,2003-12-15,"2393"
"103",34.843601,-102.515,2003-12-15,"2393"
"104",34.989399,-102.031,2003-12-15,"2393"
"130",34.078201,-102.66,2004-02-19,"2393"
"206",34.007401,-102.599,2006-01-01,"2393"
"207",34.047298,-102.988,2006-01-01,"2393"
"209",34.0895,-102.652,2006-01-01,"2393"
"210",34.099201,-102.882,2006-01-01,"2393"
"211",34.1147,-102.854,2006-01-01,"2393"
"212",34.220901,-102.875,2006-01-01,"2393"
"214",34.341801,-102.783,2006-01-01,"2393"
"216",34.360298,-102.98,2006-01-01,"2393"
"218",34.701099,-102.367,2006-01-01,"2393"
"219",34.741501,-102.412,2006-01-01,"2393"
"220",34.755798,-102.491,2006-01-01,"2393"
"221",34.7962,-102.444,2006-01-01,"2393"
"222",34.858101,-102.356,2006-01-01,"2393"
"223",34.895,-102.446,2006-01-01,"2393"
"277",34.645401,-102.09,2008-04-10,"2393"
"415",34.032299,-102.57,2008-12-14,"2393"
"416",34.034698,-102.454,2008-12-14,"2393"
"419",34.060902,-102.579,2008-12-14,"2393"
"421",34.0942,-102.535,2008-12-14,"2393"
"427",34.285198,-102.767,2008-12-14,"2393"
"431",34.579102,-102.998,2008-12-14,"2393"
"433",34.794399,-102.385,2008-12-14,"2393"
"5",33.102299,-102.603,2001-04-22,"2394"
"6",33.281502,-102.513,2001-04-22,"2394"
"7",33.516701,-102.043,2001-04-22,"2394"
"8",33.6623,-102.519,2001-04-22,"2394"
"17",33.291401,-102.252,2001-02-24,"2394"
"18",33.6073,-102.158,2001-02-24,"2394"
"19",33.657902,-102.657,2001-02-24,"2394"
"20",33.771599,-102.808,2001-02-24,"2394"
"27",33.216702,-102.382,2003-12-09,"2394"
"28",33.384998,-102.284,2003-12-09,"2394"
"54",33.016499,-102.644,2003-12-15,"2394"
"57",33.060001,-102.496,2003-12-15,"2394"
"58",33.0774,-102.962,2003-12-15,"2394"
"60",33.221001,-102.909,2003-12-15,"2394"
"64",33.302502,-102.352,2003-12-15,"2394"
"68",33.320999,-102.953,2003-12-15,"2394"
"69",33.324001,-102.926,2003-12-15,"2394"
"78",33.703899,-102.975,2003-12-15,"2394"
"84",33.843201,-102,2003-12-15,"2394"
"109",33.130699,-102.444,2003-04-23,"2394"
"110",33.252998,-102.002,2003-04-23,"2394"
"111",33.258701,-102.123,2003-04-23,"2394"
"112",33.2817,-102.209,2003-04-23,"2394"
"113",33.350601,-102.37,2003-04-23,"2394"
"115",33.2145,-102.58,2003-04-24,"2394"
"116",33.505402,-102.161,2003-04-24,"2394"
"121",33.283798,-102.99,2004-02-19,"2394"
"122",33.435699,-102.951,2004-02-19,"2394"
"123",33.553001,-102.369,2004-02-19,"2394"
"124",33.553001,-102.044,2004-02-19,"2394"
"125",33.6745,-102.951,2004-02-19,"2394"
"128",33.9478,-102.981,2004-02-19,"2394"
"153",33.1087,-102.751,2006-01-01,"2394"
"154",33.111099,-102.95,2006-01-01,"2394"
"156",33.2967,-102.899,2006-01-01,"2394"
"157",33.3181,-102.902,2006-01-01,"2394"
"158",33.332699,-102.222,2004-01-25,"2394"
"160",33.3927,-102.316,2004-01-25,"2394"
"161",33.422501,-102.005,2004-01-25,"2394"
"162",33.448799,-102.278,2004-01-25,"2394"
"165",33.494499,-102.278,2004-01-25,"2394"
"166",33.507198,-102.682,2006-01-01,"2394"
"169",33.52,-102.679,2004-01-25,"2394"
"170",33.521999,-102.508,2006-01-01,"2394"
"172",33.535099,-102.286,2006-01-01,"2394"
"173",33.539902,-102.538,2006-01-01,"2394"
"176",33.5732,-102.604,2006-01-01,"2394"
"178",33.618401,-102.488,2006-01-01,"2394"
"179",33.628601,-102.918,2006-01-01,"2394"
"180",33.630299,-102.76,2006-01-01,"2394"
"181",33.635101,-102.942,2006-01-01,"2394"
"182",33.661201,-102.964,2006-01-01,"2394"
"183",33.6791,-102.571,2004-01-25,"2394"
"184",33.680302,-102.95,2006-01-01,"2394"
"185",33.686901,-102.913,2006-01-01,"2394"
"186",33.7314,-102.901,2006-01-01,"2394"
"187",33.734501,-102.964,2006-01-01,"2394"
"189",33.742699,-102.456,2004-01-25,"2394"
"190",33.768299,-102.97,2006-01-01,"2394"
"193",33.798698,-102.997,2006-01-01,"2394"
"194",33.801601,-102.382,2006-01-01,"2394"
"196",33.818298,-102.448,2006-01-01,"2394"
"197",33.8302,-102.651,2006-01-01,"2394"
"198",33.830898,-102.45,2006-01-01,"2394"
"200",33.831402,-102.365,2006-01-01,"2394"
"201",33.8545,-102.444,2006-01-01,"2394"
"202",33.877998,-102.85,2006-01-01,"2394"
"203",33.9165,-102.994,2006-01-01,"2394"
"204",33.9296,-102.881,2006-01-01,"2394"
"205",33.933701,-102.817,2006-01-01,"2394"
"263",33.005901,-102.569,2005-11-27,"2394"
"264",33.011902,-102.074,2005-11-27,"2394"
"265",33.0583,-102.082,2005-11-27,"2394"
"266",33.099899,-102.558,2005-11-27,"2394"
"268",33.241501,-102.264,2005-11-27,"2394"
"269",33.246201,-102.637,2005-11-27,"2394"
"270",33.297401,-102.862,2005-11-27,"2394"
"271",33.360401,-102.179,2005-11-27,"2394"
"272",33.3783,-102.903,2005-11-27,"2394"
"273",33.4021,-102.782,2005-11-27,"2394"
"320",33.053299,-102.562,2007-02-24,"2394"
"321",33.056301,-102.668,2007-02-24,"2394"
"322",33.074902,-102.481,2007-02-24,"2394"
"323",33.075699,-102.304,2007-02-24,"2394"
"325",33.210999,-102.157,2007-02-24,"2394"
"326",33.250801,-102.673,2007-02-24,"2394"
"327",33.2668,-102.013,2007-02-24,"2394"
"328",33.276402,-102.727,2007-02-24,"2394"
"329",33.425098,-102.361,2007-02-24,"2394"
"330",33.522701,-102.187,2007-02-24,"2394"
"331",33.591702,-102.481,2007-02-24,"2394"
"332",33.591702,-102.423,2007-02-24,"2394"
"333",33.599998,-102.251,2007-02-24,"2394"
"335",33.697601,-102.232,2007-02-24,"2394"
"374",33.0158,-102.549,2008-12-14,"2394"
"378",33.077702,-102.851,2008-12-14,"2394"
"379",33.118099,-102.685,2008-12-14,"2394"
"380",33.125702,-102.964,2008-12-14,"2394"
"381",33.1436,-102.764,2008-12-14,"2394"
"382",33.153099,-102.969,2008-12-14,"2394"
"383",33.1721,-102.799,2008-12-14,"2394"
"384",33.176899,-102.955,2008-12-14,"2394"
"385",33.189499,-102.71,2008-12-14,"2394"
"386",33.226898,-102.947,2008-12-14,"2394"
"387",33.258499,-102.778,2008-12-14,"2394"
"388",33.289902,-102.862,2008-12-14,"2394"
"389",33.297798,-102.922,2008-12-14,"2394"
"390",33.319199,-102.96,2008-12-14,"2394"
"391",33.321999,-102.892,2008-12-14,"2394"
"392",33.321999,-102.823,2008-12-14,"2394"
"393",33.3423,-102.888,2008-12-14,"2394"
"394",33.376801,-102.952,2008-12-14,"2394"
"395",33.422001,-102.932,2008-12-14,"2394"
"396",33.482601,-102.365,2008-12-14,"2394"
"397",33.5005,-102.205,2008-12-14,"2394"
"398",33.557598,-102.215,2008-12-14,"2394"
"399",33.570202,-102.887,2008-12-14,"2394"
"400",33.589699,-102.463,2008-12-14,"2394"
"401",33.635601,-102.864,2008-12-14,"2394"
"402",33.672501,-102.938,2008-12-14,"2394"
"403",33.742699,-102.885,2008-12-14,"2394"
"404",33.754601,-102.96,2008-12-14,"2394"
"405",33.811001,-102.982,2008-12-14,"2394"
"406",33.820499,-102.795,2008-12-14,"2394"
"408",33.866901,-102.66,2008-12-14,"2394"
"409",33.915699,-102.487,2008-12-14,"2394"
"410",33.928799,-102.627,2008-12-14,"2394"
"411",33.963299,-102.566,2008-12-14,"2394"
"434",33.053501,-102.335,2007-02-28,"2394"
"435",33.1534,-102.372,2007-02-28,"2394"
"439",33.268799,-102.256,2007-02-28,"2394"
"440",33.279499,-102.08,2007-02-28,"2394"
"441",33.2938,-102.265,2007-02-28,"2394"
"442",33.3414,-102.293,2007-02-28,"2394"
"443",33.3699,-102.307,2007-02-28,"2394"
"444",33.3997,-102.213,2007-02-28,"2394"
"445",33.4473,-102.293,2007-02-28,"2394"
"446",33.4734,-102.295,2007-02-28,"2394"
"447",33.504398,-102.303,2007-02-28,"2394"
"448",33.5746,-102.295,2007-02-28,"2394"
"449",33.580502,-102.515,2007-02-28,"2394"
"450",33.6091,-102.638,2007-02-28,"2394"
"451",33.615002,-102.102,2007-02-28,"2394"
"452",33.623299,-102.24,2007-02-28,"2394"
"453",33.6614,-102.393,2007-02-28,"2394"
"454",33.689999,-102.186,2007-02-28,"2394"
"455",33.704201,-102.585,2007-02-28,"2394"
"456",33.710201,-102.353,2007-02-28,"2394"
"457",33.714901,-102.429,2007-02-28,"2394"
"458",33.7328,-102.246,2007-02-28,"2394"
"459",33.778,-102.397,2007-02-28,"2394"
"460",33.792301,-102.451,2007-02-28,"2394"
"461",33.8946,-102.25,2007-02-28,"2394"
"462",33.949299,-102.241,2007-02-28,"2394"
"499",33.275799,-102.147,2008-01-29,"2394"
"1",32.295799,-102.597,2001-04-22,"2395"
"2",32.631802,-102.261,2001-04-22,"2395"
"3",32.643002,-102.849,2001-04-22,"2395"
"4",32.855801,-102.581,2001-04-22,"2395"
"15",32.608898,-102.113,2001-02-24,"2395"
"16",32.7477,-102.955,2001-02-24,"2395"
"24",32.473,-102.842,2003-12-09,"2395"
"25",32.835999,-102.612,2003-12-09,"2395"
"26",32.982101,-102.422,2003-12-09,"2395"
"33",32.141899,-102.87,2003-12-15,"2395"
"35",32.185398,-102.039,2003-12-15,"2395"
"38",32.263802,-102.165,2003-12-15,"2395"
"41",32.320301,-102.77,2003-12-15,"2395"
"45",32.472599,-102.118,2003-12-15,"2395"
"46",32.491402,-102.661,2003-12-15,"2395"
"49",32.611801,-102.274,2003-12-15,"2395"
"51",32.631901,-102.957,2003-12-15,"2395"
"53",32.7076,-102.505,2003-12-15,"2395"
"105",32.554501,-102.226,2003-04-23,"2395"
"106",32.695301,-102.393,2003-04-23,"2395"
"107",32.848999,-102.546,2003-04-23,"2395"
"118",32.489399,-102.63,2004-02-19,"2395"
"120",32.971298,-102.964,2004-02-19,"2395"
"140",32.5145,-102.068,2004-01-25,"2395"
"141",32.59,-102.305,2006-01-01,"2395"
"142",32.656601,-102.294,2006-01-01,"2395"
"143",32.673599,-102.374,2004-01-25,"2395"
"144",32.714901,-102.633,2006-01-01,"2395"
"145",32.737202,-102.094,2004-01-25,"2395"
"146",32.757702,-102.461,2006-01-01,"2395"
"147",32.765999,-102.631,2006-01-01,"2395"
"148",32.7934,-102.253,2006-01-01,"2395"
"149",32.874298,-102.75,2006-01-01,"2395"
"150",32.936199,-102.911,2006-01-01,"2395"
"151",32.9552,-102.699,2006-01-01,"2395"
"152",32.980202,-102.489,2006-01-01,"2395"
"231",32.420601,-102.144,2005-11-27,"2395"
"232",32.465801,-102.003,2005-11-27,"2395"
"233",32.468102,-102.587,2005-11-27,"2395"
"234",32.502701,-102.603,2005-11-27,"2395"
"238",32.547901,-102.909,2005-11-27,"2395"
"239",32.550201,-102.606,2005-11-27,"2395"
"241",32.624001,-102.1,2005-11-27,"2395"
"242",32.630001,-102.557,2005-11-27,"2395"
"243",32.633499,-102.959,2005-11-27,"2395"
"244",32.6633,-102.283,2005-11-27,"2395"
"245",32.6763,-102.872,2005-11-27,"2395"
"247",32.7299,-102.204,2005-11-27,"2395"
"248",32.731098,-102.938,2005-11-27,"2395"
"249",32.762001,-102.068,2005-11-27,"2395"
"250",32.7691,-102.851,2005-11-27,"2395"
"251",32.783401,-102.944,2005-11-27,"2395"
"252",32.8167,-102.758,2005-11-27,"2395"
"253",32.842899,-102.083,2005-11-27,"2395"
"256",32.902401,-102.847,2005-11-27,"2395"
"258",32.953602,-102.833,2005-11-27,"2395"
"259",32.9547,-102.658,2005-11-27,"2395"
"261",32.973801,-102.264,2005-11-27,"2395"
"274",32.2337,-102.012,2008-04-10,"2395"
"283",32.155499,-102.001,2007-02-24,"2395"
"286",32.227501,-102.021,2007-02-24,"2395"
"288",32.263302,-102.019,2007-02-24,"2395"
"290",32.2994,-102.025,2007-02-24,"2395"
"291",32.330898,-102.009,2007-02-24,"2395"
"294",32.391399,-102.025,2007-02-24,"2395"
"295",32.447701,-102.1,2007-02-24,"2395"
"297",32.4799,-102.096,2007-02-24,"2395"
"298",32.491199,-102.175,2007-02-24,"2395"
"299",32.530998,-102.167,2007-02-24,"2395"
"300",32.5317,-102.24,2007-02-24,"2395"
"301",32.547298,-102.077,2007-02-24,"2395"
"302",32.588799,-102.292,2007-02-24,"2395"
"303",32.6031,-102.224,2007-02-24,"2395"
"304",32.6161,-102.299,2007-02-24,"2395"
"305",32.631599,-102.331,2007-02-24,"2395"
"306",32.655399,-102.409,2007-02-24,"2395"
"307",32.659901,-102.33,2007-02-24,"2395"
"308",32.6768,-102.451,2007-02-24,"2395"
"309",32.6959,-102.341,2007-02-24,"2395"
"310",32.704201,-102.428,2007-02-24,"2395"
"312",32.722,-102.265,2007-02-24,"2395"
"313",32.727798,-102.187,2007-02-24,"2395"
"316",32.8577,-102.622,2007-02-24,"2395"
"317",32.8755,-102.597,2007-02-24,"2395"
"318",32.958801,-102.533,2007-02-24,"2395"
"319",32.995201,-102.447,2007-02-24,"2395"
"340",32.558201,-102.011,2008-12-14,"2395"
"344",32.609402,-102.185,2008-12-14,"2395"
"346",32.627201,-102.03,2008-12-14,"2395"
"347",32.6367,-102.24,2008-12-14,"2395"
"348",32.646301,-102.317,2008-12-14,"2395"
"351",32.680801,-102.349,2008-12-14,"2395"
"353",32.723099,-102.998,2008-12-14,"2395"
"354",32.747398,-102.933,2008-12-14,"2395"
"358",32.779499,-102.537,2008-12-14,"2395"
"359",32.793301,-102.93,2008-12-14,"2395"
"362",32.813999,-102.945,2008-12-14,"2395"
"364",32.8564,-102.945,2008-12-14,"2395"
"366",32.895599,-102.543,2008-12-14,"2395"
"369",32.940102,-102.411,2008-12-14,"2395"
"370",32.952,-102.568,2008-12-14,"2395"
"371",32.956299,-102.944,2008-12-14,"2395"
"373",32.9884,-102.926,2008-12-14,"2395"
"463",32.488899,-102.038,2009-04-09,"2395"
"464",32.4963,-102.171,2009-04-09,"2395"
"465",32.548599,-102.059,2009-04-09,"2395"
"466",32.662899,-102.102,2009-04-09,"2395"
"467",32.672199,-102.341,2009-04-09,"2395"
"474",32.0588,-102.138,2008-01-29,"2395"
"478",32.206299,-102.142,2008-01-29,"2395"
"479",32.500198,-102.294,2008-01-29,"2395"
"481",32.5644,-102.641,2008-01-29,"2395"
"482",32.565601,-102.364,2008-01-29,"2395"
"484",32.619099,-102.098,2008-01-29,"2395"
"486",32.642899,-102.301,2008-01-29,"2395"
"487",32.658401,-102.216,2008-01-29,"2395"
"488",32.684601,-102.006,2008-01-29,"2395"
"489",32.696499,-102.051,2008-01-29,"2395"
"490",32.697701,-102.429,2008-01-29,"2395"
"491",32.714298,-102.601,2008-01-29,"2395"
"492",32.719101,-102.277,2008-01-29,"2395"
"493",32.727402,-102.309,2008-01-29,"2395"
"495",32.751202,-102.386,2008-01-29,"2395"
"496",32.751202,-102.184,2008-01-29,"2395"
"468",31.905899,-102.585,2008-01-29,"2396"
"224",35.077,-101.951,2006-01-01,"2480"
"225",35.1567,-101.973,2006-01-01,"2480"
"226",35.2924,-101.655,2006-01-01,"2480"
"94",34.2075,-101.595,2003-12-15,"2481"
"276",34.232101,-101.978,2008-04-10,"2481"
"80",33.728901,-101.796,2003-12-15,"2482"
"108",33.017502,-101.882,2003-04-23,"2482"
"155",33.254002,-101.893,2004-01-25,"2482"
"159",33.3395,-101.966,2006-01-01,"2482"
"163",33.448799,-101.762,2004-01-25,"2482"
"164",33.474998,-101.878,2004-01-25,"2482"
"167",33.508701,-101.885,2004-01-25,"2482"
"168",33.519901,-101.368,2004-01-25,"2482"
"171",33.531101,-101.646,2004-01-25,"2482"
"174",33.546101,-101.511,2004-01-25,"2482"
"175",33.558201,-101.903,2004-01-25,"2482"
"177",33.613499,-101.702,2004-01-25,"2482"
"188",33.738602,-101.223,2006-01-01,"2482"
"195",33.807598,-101.136,2006-01-01,"2482"
"267",33.127602,-101.806,2005-11-27,"2482"
"275",33.276001,-101.713,2008-04-10,"2482"
"324",33.162899,-101.985,2007-02-24,"2482"
"334",33.676201,-101.892,2007-02-24,"2482"
"336",33.705898,-101.654,2007-02-24,"2482"
"375",33.0187,-101.992,2008-12-14,"2482"
"436",33.241402,-101.835,2007-02-28,"2482"
"437",33.265202,-101.974,2007-02-28,"2482"
"438",33.266399,-101.889,2007-02-28,"2482"
"34",32.172401,-101.835,2003-12-15,"2483"
"40",32.294201,-101.774,2003-12-15,"2483"
"114",32.823601,-101.825,2003-04-24,"2483"
"137",32.260399,-101.703,2006-01-01,"2483"
"138",32.271099,-101.875,2006-01-01,"2483"
"139",32.410301,-101.786,2006-01-01,"2483"
"227",32.292801,-101.97,2005-11-27,"2483"
"228",32.309898,-101.591,2005-11-27,"2483"
"229",32.353901,-101.986,2005-11-27,"2483"
"230",32.362301,-101.809,2005-11-27,"2483"
"235",32.507401,-101.961,2005-11-27,"2483"
"236",32.513401,-101.894,2005-11-27,"2483"
"237",32.5383,-101.787,2005-11-27,"2483"
"240",32.569302,-101.735,2005-11-27,"2483"
"255",32.871498,-101.816,2005-11-27,"2483"
"257",32.924999,-101.821,2005-11-27,"2483"
"260",32.958599,-101.981,2005-11-27,"2483"
"262",32.985699,-101.794,2005-11-27,"2483"
"279",32.023602,-101.792,2007-02-24,"2483"
"280",32.035599,-101.857,2007-02-24,"2483"
"281",32.111698,-101.894,2007-02-24,"2483"
"282",32.114201,-101.935,2007-02-24,"2483"
"284",32.1875,-101.673,2007-02-24,"2483"
"285",32.189899,-101.983,2007-02-24,"2483"
"287",32.252102,-101.964,2007-02-24,"2483"
"289",32.263302,-101.922,2007-02-24,"2483"
"292",32.361801,-101.875,2007-02-24,"2483"
"293",32.366199,-101.845,2007-02-24,"2483"
"296",32.459301,-101.997,2007-02-24,"2483"
"311",32.709,-101.813,2007-02-24,"2483"
"314",32.798901,-101.903,2007-02-24,"2483"
"315",32.8382,-101.825,2007-02-24,"2483"
"337",32.2425,-101.98,2008-12-14,"2483"
"338",32.3405,-101.855,2008-12-14,"2483"
"339",32.355499,-101.794,2008-12-14,"2483"
"341",32.5732,-101.775,2008-12-14,"2483"
"342",32.574402,-101.87,2008-12-14,"2483"
"343",32.5975,-101.945,2008-12-14,"2483"
"345",32.6208,-101.875,2008-12-14,"2483"
"349",32.663601,-101.801,2008-12-14,"2483"
"350",32.670101,-101.898,2008-12-14,"2483"
"475",32.065498,-101.636,2008-01-29,"2483"
"476",32.119099,-101.591,2008-01-29,"2483"
"477",32.129799,-101.794,2008-01-29,"2483"
"480",32.5168,-101.774,2008-01-29,"2483"
"483",32.594101,-101.99,2008-01-29,"2483"
"485",32.6203,-101.816,2008-01-29,"2483"
"494",32.734501,-101.901,2008-01-29,"2483"
"497",32.886799,-101.893,2008-01-29,"2483"
"498",32.931999,-101.805,2008-01-29,"2483"
"29",31.937401,-101.73,2003-12-15,"2484"
"30",31.9853,-101.961,2003-12-15,"2484"
"278",31.9716,-101.781,2007-02-24,"2484"
"469",31.920401,-101.957,2008-01-29,"2484"
"470",31.937,-101.732,2008-01-29,"2484"
"471",31.9382,-101.9,2008-01-29,"2484"
"472",31.9561,-101.866,2008-01-29,"2484"
"473",31.9953,-101.845,2008-01-29,"2484"
